Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
LEIDOS HOLDINGS INC, Computer and related activities (72) ,0.880094439,0.995563128,0.999980797,0.884642267,0.995566644,0.995562501,0.882246326,0.882246326,0.995600015,0.058899442,0.999927859,0.608951684,0.999980797,0.999765916,0.999475001,0.995805599,0.999767319,0.020903336,0.020903336,0.892886589,0.21
TERADATA CORP, Computer and related activities (72) ,0.880224189,0.995722284,0.999990563,0.884772703,0.995721867,0.995717779,0.882376085,0.882376085,0.99575601,0.058837946,0.999964546,0.608959485,0.999990563,0.999885502,0.9997375,0.995955613,0.999884727,0.020794135,0.020794135,0.893017337,0.21
OWENS CORNING, Construction (45) ,0.85824256,0.971284443,0.999998551,0.861957662,0.970982473,0.97096334,0.859859302,0.859859302,0.97108556,0.063837524,0.999995829,0.607949665,0.999998551,0.994827248,0.999984559,0.971775632,0.994827656,0.025782408,0.025782408,0.870272817,0
MASCO CORP, Construction (45) ,0.878462669,0.993854571,0.999998058,0.882911401,0.993852992,0.993847809,0.880533394,0.880533394,0.993905945,0.058729979,0.999994312,0.608910979,0.999998058,0.999994911,0.999984559,0.994194084,0.999995731,0.020691379,0.020691379,0.891177635,0.01
LENNOX INTERNATIONAL INC, Construction (45) ,0.879449393,0.994903842,0.999999071,0.883942944,0.994902875,0.994898626,0.881549877,0.881549877,0.994946882,0.05873465,0.999997346,0.608949081,0.999999071,0.999997456,1,0.995185953,0.999997865,0.020689853,0.020689853,0.892197982,0
AECOM, Construction (45) ,0.878261085,0.99359423,0.999995067,0.882656816,0.993599602,0.993595421,0.8802641,0.8802641,0.993656199,0.058656518,0.999985401,0.608949437,0.999995067,0.999989822,0.999969118,0.993955549,0.999989327,0.020695957,0.020695957,0.890925368,0.01
KB HOME, Construction (45) ,0.880217778,0.995741256,0.999999192,0.884766153,0.995738575,0.995734758,0.882365754,0.882365754,0.995775017,0.058757811,0.999997725,0.608959452,0.999999192,0.999997456,1,0.99597484,0.999997865,0.020689683,0.020689683,0.893012209,0.04
FLUOR CORP, Construction (45) ,0.8799329,0.995437173,0.999995034,0.884469514,0.995444616,0.995442248,0.882047751,0.882047751,0.995485631,0.058655677,0.999985306,0.608958043,0.999995034,0.999989822,0.999969118,0.995698213,0.999989327,0.020695957,0.020695957,0.892718411,0.07
FREEPORT-MCMORAN INC, Copper production ,0.801347016,0.928022438,0.169982649,0.841972309,0.92642138,0.926401646,0.840083005,0.840083005,0.924597605,0.148846084,0.16998271,0.575470693,0.169982649,0.888586106,0.940690528,0.924154132,0.888586475,0.12625224,0.12625224,0.849857151,0.06
OCCIDENTAL PETROLEUM CORP," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.719976072,0.901243104,0.99707159,0.801694193,0.900472763,0.900501581,0.799112316,0.799112316,0.900374127,0.090472171,0.995710873,0.528847133,0.99707159,0.958086209,0.966508137,0.901033862,0.958087578,0.061663449,0.061663449,0.809623671,0
MARATHON OIL CORP," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.854521953,0.95989951,0.998699221,0.862830392,0.964428288,0.965393566,0.846056682,0.846056682,0.964622646,0.054072701,0.998094848,0.608459931,0.998699221,0.93820432,0.984836787,0.96402788,0.938205113,0.081414928,0.081414928,0.870748125,0.24
HESS CORP," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.854926703,0.961574866,0.998457472,0.857821518,0.961325996,0.961346335,0.855146147,0.855146147,0.961022995,0.082149403,0.997740779,0.608357488,0.998457472,0.969482547,0.982366202,0.961504855,0.969482531,0.050583881,0.050583881,0.865996587,0.01
CONOCOPHILLIPS," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.769700349,0.82640811,0.993152902,0.766475647,0.825738424,0.825893888,0.761819526,0.761819526,0.822679718,0.239136115,0.98997115,0.604558516,0.993152902,0.766562092,0.921697909,0.828317786,0.766561427,0.249889443,0.249889443,0.775889138,0.01
OVINTIV INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.858995497,0.967188017,0.994793864,0.863295319,0.966883586,0.967037558,0.858784558,0.858784558,0.966627124,0.07398338,0.990094482,0.608645417,0.994793864,0.972767358,0.982350761,0.964683805,0.972767812,0.046447674,0.046447674,0.870788118,0.13
EXXON MOBIL CORP," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.164360845,0.152640727,0.944952923,0.145111678,0.149575742,0.149391373,0.147489389,0.147489389,0.148243461,0.330375583,0.919372378,0.578666218,0.944952923,0.628620354,0.371035484,0.152166992,0.62862016,0.380726221,0.380726221,0.148507729,0.02
CHEVRON CORP," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.587544527,0.590707918,0.96986301,0.577104001,0.584327327,0.584532605,0.573318989,0.573318989,0.578814801,0.376291158,0.955858348,0.599969504,0.96986301,0.604746311,0.655585065,0.568722388,0.604745834,0.406835382,0.406835382,0.579584539,0.02
MARATHON PETROLEUM CORP," Extraction of natural gas and services related to natural gas extraction, excluding surveying ",0.717782549,0.829394659,0.96841988,0.735681798,0.835174616,0.835090813,0.734037059,0.734037059,0.835788128,0.066788532,0.953411143,0.587595286,0.96841988,0.941110017,0.636438035,0.841137711,0.941110421,0.073992714,0.073992714,0.743184181,0.05
DIGITAL REALTY TRUST INC," Financial intermediation, except insurance and pension funding (65) ",0.872667878,0.987401898,0.999995279,0.876578279,0.987389264,0.987376969,0.874313327,0.874313327,0.987494526,0.058823677,0.999989857,0.608920582,0.999995279,0.999931301,0.999907353,0.988086145,0.999929555,0.020750727,0.020750727,0.884913009,0
EQUINIX INC," Financial intermediation, except insurance and pension funding (65) ",0.873402818,0.988205583,0.999993062,0.877375224,0.988193773,0.988182268,0.87509759,0.87509759,0.9882916,0.058844855,0.999985022,0.608924366,0.999993062,0.999898224,0.999876471,0.988845102,0.999897535,0.020779892,0.020779892,0.885701599,0
IRON MOUNTAIN INC," Financial intermediation, except insurance and pension funding (65) ",0.878758191,0.994106481,0.999992339,0.883181605,0.994101308,0.994095566,0.880811621,0.880811621,0.994148982,0.058851738,0.999983505,0.608951932,0.999992339,0.999888047,0.99986103,0.994425,0.999886862,0.020789218,0.020789218,0.891444771,0.02
COMERICA INC," Financial intermediation, except insurance and pension funding (65) ",0.879874829,0.99541662,0.999992783,0.884468428,0.995412352,0.995407888,0.88207798,0.88207798,0.995449068,0.058847493,0.999984453,0.608890619,0.999992783,0.999893135,0.999876471,0.995663566,0.999893266,0.020783453,0.020783453,0.892717898,0.06
HUNTINGTON BANCSHARES," Financial intermediation, except insurance and pension funding (65) ",0.879896128,0.995359703,0.999991964,0.884415385,0.995355913,0.995351397,0.882025773,0.882025773,0.995392873,0.058855343,0.999982652,0.608957789,0.999991964,0.999882958,0.99986103,0.995609873,0.999882592,0.020794305,0.020794305,0.892665086,0.07
PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.878066891,0.993556812,0.999958448,0.882743993,0.993554826,0.993548645,0.880380833,0.880380833,0.993597461,0.059175334,0.999909752,0.608675398,0.999958448,0.99939189,0.999258825,0.993894963,0.999391615,0.021233649,0.021233649,0.891011508,0.07
WELLS FARGO & CO," Financial intermediation, except insurance and pension funding (65) ",0.87112344,0.987198473,0.999769938,0.877063162,0.987210696,0.987198844,0.874789619,0.874789619,0.987253244,0.060975163,0.999499752,0.607022319,0.999769938,0.996631223,0.995877212,0.987825842,0.996629331,0.023705572,0.023705572,0.885388317,0.09
US BANCORP," Financial intermediation, except insurance and pension funding (65) ",0.87817823,0.993323875,0.999945094,0.882555299,0.993322949,0.993316578,0.880195092,0.880195092,0.99336374,0.059302825,0.999880744,0.608948972,0.999945094,0.999195972,0.999011766,0.993670577,0.999195223,0.02140881,0.02140881,0.890824359,0.09
BANK OF AMERICA CORP," Financial intermediation, except insurance and pension funding (65) ",0.871378136,0.988094385,0.999762673,0.877272633,0.988158399,0.988146859,0.874992523,0.874992523,0.988263279,0.058045566,0.999483921,0.607156853,0.999762673,0.999933846,0.995753683,0.988815535,0.999933825,0.020442287,0.020442287,0.88558572,0.02
FIFTH THIRD BANCORP," Financial intermediation, except insurance and pension funding (65) ",0.879772351,0.995196331,0.999983065,0.884281655,0.995193269,0.995188618,0.881894136,0.881894136,0.995229067,0.058940287,0.999963313,0.608957157,0.999983065,0.999750649,0.999691177,0.995452604,0.999752376,0.020910966,0.020910966,0.8925328,0.1
KEYCORP," Financial intermediation, except insurance and pension funding (65) ",0.879982592,0.995444551,0.999988522,0.884509312,0.99544125,0.995436825,0.882118196,0.882118196,0.995476507,0.058888193,0.999975163,0.608958236,0.999988522,0.99983207,0.999799265,0.995689143,0.99983136,0.020839409,0.020839409,0.892757892,0.11
JPMORGAN CHASE & CO," Financial intermediation, except insurance and pension funding (65) ",0.874447079,0.989737593,0.999741839,0.879646166,0.989755851,0.989746558,0.877331436,0.877331436,0.989768872,0.061243443,0.999438607,0.607939108,0.999741839,0.996219032,0.995383095,0.990218627,0.996219471,0.024074038,0.024074038,0.887942774,0.14
CITIGROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.87527821,0.990765783,0.999773755,0.88056037,0.990781504,0.990773124,0.878231224,0.878231224,0.990794949,0.060938734,0.999507999,0.607930368,0.999773755,0.996684656,0.995954418,0.991200337,0.996684833,0.02365555,0.02365555,0.888847756,0.14
BANK OF NEW YORK MELLON CORP," Financial intermediation, except insurance and pension funding (65) ",0.879478324,0.994803711,0.999960441,0.883964062,0.994802547,0.994797577,0.881581504,0.881581504,0.994835201,0.059156302,0.999914113,0.608955656,0.999960441,0.999419878,0.999289707,0.995074395,0.999419365,0.021207536,0.021207536,0.892217979,0.15
CAPITAL ONE FINANCIAL CORP," Financial intermediation, except insurance and pension funding (65) ",0.879093051,0.994492777,0.999935963,0.883732966,0.994494335,0.994489132,0.88135399,0.88135399,0.994522619,0.059390007,0.999860837,0.608790541,0.999935963,0.999061119,0.998857355,0.994773279,0.999060738,0.021528523,0.021528523,0.891989298,0.16
MORGAN STANLEY," Financial intermediation, except insurance and pension funding (65) ",0.878737064,0.993812411,0.999903179,0.883163403,0.993816855,0.993811081,0.880793359,0.880793359,0.993841523,0.059703036,0.999789549,0.608951871,0.999903179,0.998580229,0.998270591,0.994120075,0.998580434,0.021958541,0.021958541,0.891425287,0.18
STATE STREET CORP," Financial intermediation, except insurance and pension funding (65) ",0.879894273,0.995298571,0.999972527,0.8844144,0.995296942,0.995292421,0.882024732,0.882024732,0.99532886,0.059040913,0.999940372,0.60895779,0.999972527,0.999597986,0.999505883,0.995546385,0.999596544,0.021049162,0.021049162,0.892664061,0.18
WEYERHAEUSER CO," Financial intermediation, except insurance and pension funding (65) ",0.897606714,0.978452792,0.999981928,0.871994041,0.978231035,0.97824841,0.86932038,0.86932038,0.978009688,0.074949574,0.999960849,0.636687332,0.999981928,0.979667753,0.999660295,0.978585752,0.979669252,0.040689236,0.040689236,0.880339904,0
BROOKDALE SENIOR LIVING INC, Health and social work (85) ,0.876198909,0.991402935,0.999982866,0.88053923,0.991431626,0.991424083,0.878198403,0.878198403,0.99150442,0.05843515,0.999930892,0.608873477,0.999982866,0.999809171,0.997884562,0.991904151,0.999810013,0.020651361,0.020651361,0.88882981,0.03
MARSH & MCLENNAN COS," Insurance and pension funding, except compulsory social security (66) ",0.879781522,0.995161022,0.999970991,0.884289678,0.995156881,0.995152197,0.881902686,0.881902686,0.995188697,0.05909922,0.999959806,0.608957199,0.999970991,0.999542009,0.999567648,0.995412697,0.999541043,0.021103592,0.021103592,0.892541516,0.16
MOLSON COORS BEVERAGE CO, Manufacture of beverages ,0.877671742,0.994144425,0.999921263,0.883401831,0.994158509,0.994153602,0.881018357,0.881018357,0.994190232,0.059321102,0.999670388,0.607727688,0.999921263,0.999048397,0.998301473,0.994448218,0.999050065,0.021552432,0.021552432,0.89165243,0.09
PEPSICO INC, Manufacture of beverages ,0.84025548,0.957977516,0.998607835,0.851271545,0.958290467,0.958263908,0.849232058,0.849232058,0.958330995,0.068371663,0.994171452,0.600316931,0.998607835,0.983194282,0.970044162,0.960002902,0.983193618,0.035958532,0.035958532,0.859699659,0.11
BROWN FORMAN CORP, Manufacture of beverages ,0.878704206,0.994226638,0.999932312,0.883453841,0.994238082,0.99423314,0.881070942,0.881070942,0.99427161,0.059244956,0.999716649,0.608670878,0.999932312,0.99918325,0.998548532,0.994528214,0.999182415,0.021431192,0.021431192,0.891705754,0.13
COCA-COLA CO, Manufacture of beverages ,0.859879881,0.980500741,0.999022892,0.872336691,0.980730919,0.980722034,0.870014959,0.870014959,0.980674767,0.065511589,0.99590919,0.600538432,0.999022892,0.988204193,0.978969149,0.981378331,0.988203726,0.031406042,0.031406042,0.880590632,0.14
CONSTELLATION BRANDS, Manufacture of beverages ,0.87877008,0.994464318,0.999866938,0.883858598,0.99449245,0.994488419,0.881460953,0.881460953,0.994509171,0.059695441,0.999442968,0.60838817,0.999866938,0.998394488,0.997143387,0.994740265,0.998392582,0.022148284,0.022148284,0.892097486,0.21
ON SEMICONDUCTOR CORP, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.868502859,0.983369767,0.998311029,0.872698559,0.983379132,0.983363693,0.870483959,0.870483959,0.983512999,0.058818211,0.969322955,0.608385899,0.998311029,0.999542009,0.998177944,0.984281017,0.999541043,0.021007957,0.021007957,0.881069017,0.02
MICRON TECHNOLOGY INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.852784395,0.967311864,0.992176853,0.857271517,0.967403241,0.967375053,0.855260983,0.855260983,0.967648023,0.058963002,0.857908133,0.607053506,0.992176853,0.997877976,0.991584571,0.969121095,0.997878122,0.022168462,0.022168462,0.865785339,0.03
WOLFSPEED INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.878227477,0.993746008,0.999211281,0.882850538,0.993751998,0.993746259,0.880480542,0.880480542,0.993801711,0.058796961,0.98567425,0.608755638,0.999211281,0.999786271,0.999150737,0.994089237,0.999786531,0.020837714,0.020837714,0.891114568,0.04
TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.864980138,0.97944093,0.99371907,0.86881389,0.979525022,0.979505504,0.866662348,0.866662348,0.979700929,0.057786129,0.885919369,0.608572865,0.99371907,0.999763371,0.993236775,0.98061629,0.99976305,0.020432622,0.020432622,0.877201951,0.02
MICROCHIP TECHNOLOGY INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.877863556,0.993335469,0.998962684,0.882461885,0.993345311,0.99333929,0.880096392,0.880096392,0.993397482,0.058802829,0.98115903,0.608755459,0.998962684,0.999717572,0.998888237,0.993702321,0.999718221,0.020884683,0.020884683,0.89072899,0.05
ENTEGRIS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879600124,0.995100943,0.999477684,0.884167185,0.995103986,0.995099443,0.881778036,0.881778036,0.995143316,0.058790673,0.990512825,0.60890636,0.999477684,0.999857514,0.999444118,0.995369343,0.999859111,0.020787353,0.020787353,0.892417947,0.08
FIRST SOLAR INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.878107002,0.993736522,0.998270835,0.88289745,0.993757679,0.993752379,0.880520374,0.880520374,0.993803638,0.058819159,0.968592917,0.608624838,0.998270835,0.999531832,0.99813162,0.994083977,0.999530369,0.021015588,0.021015588,0.891157125,0.09
INTEL CORP, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.857210448,0.971748736,0.973255225,0.861423964,0.972169617,0.972143453,0.85937036,0.85937036,0.97242452,0.054236851,0.514235266,0.608260598,0.973255225,0.99941479,0.971202248,0.973534984,0.999415096,0.019177839,0.019177839,0.869788793,0.06
ADVANCED MICRO DEVICES, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879102732,0.99447117,0.998071772,0.883632043,0.994496438,0.994491951,0.881241944,0.881241944,0.994535368,0.058823858,0.964977329,0.608939179,0.998071772,0.999475855,0.997930885,0.994779628,0.999477002,0.021053231,0.021053231,0.891883161,0.16
ANALOG DEVICES INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879549678,0.995055093,0.998340362,0.88419012,0.995076458,0.995072413,0.881792952,0.881792952,0.995111541,0.058817518,0.969855719,0.608869328,0.998340362,0.999549642,0.998208826,0.995330525,0.999549581,0.021002531,0.021002531,0.892436405,0.2
BERRY GLOBAL GROUP INC," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.873433899,0.988460128,0.993507446,0.877686135,0.988545896,0.988536537,0.875372363,0.875372363,0.988645688,0.057888454,0.829456466,0.608876353,0.993507446,0.999618341,0.994410302,0.989175423,0.999617891,0.02054267,0.02054267,0.886006165,0.06
GREIF INC  -CL A," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.87547378,0.990639829,0.995189185,0.879809209,0.990702882,0.990695155,0.877469757,0.877469757,0.990783671,0.058118958,0.873631487,0.608914015,0.995189185,0.999717572,0.995861771,0.991214305,0.999716087,0.020580314,0.020580314,0.88810685,0.06
