Company_Name,Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Gender Equality Funds: Has Equileap gender equality score,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Weapons Free Funds: Military contractors screen,Weapons Free Funds: Nuclear weapons screen,Weapons Free Funds: Controversial weapons screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Beta Value,Market Cap,Ticker,Industry_Encoded
intevac inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.764,106285208,IVAC,0
intl business machines corp,0.87395712,0.988359469,0.999710429,0.87827901,0.98846817,0.988459777,0.875945579,0.875945579,0.988503843,0.060602079,0.998910489,0.608716089,0.999710429,0.996493826,0.992063247,0.989007088,0.996492711,0.023923294,0.023923294,0.886546078,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IBM,7
intl flavors & fragrances,0.878444307,0.994056415,0.999164127,0.883289267,0.993933012,0.993927353,0.880950199,0.880950199,0.993955037,0.058859349,0.99755507,0.608694251,0.999164127,0.999867692,0.995800006,0.993747307,0.999867649,0.020466196,0.020466196,0.89139965,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IFF,14
intl paper co,0.803778876,0.901011221,0.984211099,0.816442264,0.906144791,0.906157708,0.814177405,0.814177405,0.90508593,0.064275063,0.926243039,0.604695995,0.984211099,0.904740459,0.499505883,0.899211929,0.904741778,0.085153843,0.085153843,0.820281431,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IP,56
intra-cellular therapies inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.123,2826313472,TIGO,0
intuit inc,0.880154942,0.995631112,0.99998445,0.884698953,0.995632743,0.995628628,0.882302633,0.882302633,0.995666335,0.058876438,0.999941605,0.608959137,0.99998445,0.999811715,0.999567648,0.995869268,0.999812148,0.02086247,0.02086247,0.892943502,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.232,1.84E+11,INTU,30
intuitive surgical inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.372,1.37E+11,ISRG,0
invitation homes inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.943,20237451264,INVH,0
ion geophysical corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939,49136376,DWSN,0
ionis pharmaceuticals inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.78,1154312832,ANIP,0
iovance biotherapeutics inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.525,98816000,BRNS,0
ipg photonics corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,4824571392,IPGP,0
iqvia holdings inc,0.879813364,0.995323867,0.999983002,0.884390957,0.995361104,0.995357494,0.881987204,0.881987204,0.995401644,0.058359984,0.99991563,0.60895767,0.999983002,0.999834614,0.997668386,0.995616404,0.999835629,0.020603544,0.020603544,0.892639449,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.485,39821500416,ING,24
irhythm technologies inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.33,3720393984,IRTC,0
iridium communications inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.939,4313730560,IRDM,0
irobot corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.188,380365440,IRBT,0
iron mountain inc,0.877215882,0.992396343,0.999988939,0.881509599,0.992389415,0.992382014,0.87916619,0.87916619,0.992450594,0.058884198,0.999976111,0.608943995,0.999988939,0.999837159,0.999799265,0.992806592,0.999837764,0.020833814,0.020833814,0.88979068,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.92,20039274496,GRPN,17
ironwood pharmaceuticals inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.626,2391896064,IRWD,0
itron inc,0.880165889,0.995710163,0.999977854,0.884739098,0.995721278,0.995717656,0.882335678,0.882335678,0.995759027,0.05859494,0.999846522,0.608952461,0.999977854,0.999992367,0.999243383,0.995957064,0.999991461,0.020621518,0.020621518,0.892984009,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.35,3475194880,ITRI,2
itt inc,0.879257243,0.994789482,0.996175254,0.883877793,0.99484159,0.994837622,0.881478372,0.881478372,0.994886937,0.058254111,0.899533092,0.608933165,0.996175254,0.999773549,0.996711034,0.99512446,0.999773723,0.020602527,0.020602527,0.892131839,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.439,10049040384,ITT,33
j&j snack foods corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.688,51753283584,AJG,0
jabil inc,0.875200047,0.990358934,0.999719191,0.880122495,0.990497034,0.990491929,0.877737704,0.877737704,0.990531251,0.059958797,0.99852779,0.608306268,0.999719191,0.997269866,0.991337513,0.990901579,0.997269737,0.023318963,0.023318963,0.888332455,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4,17827104768,JBL,49
jack henry & associates inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.591,768348800,CBL,0
jack in the box inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.818,1511177088,JACK,0
jackson financial inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.548,4131617024,JXN,0
jacobs solutions inc,0.879914401,0.995412931,0.999996464,0.88444525,0.995417183,0.995414192,0.882032848,0.882032848,0.995457712,0.058690811,0.999989572,0.608957928,0.999996464,0.999992367,0.999969118,0.99567191,0.999991461,0.020693922,0.020693922,0.892694312,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.728,18284734464,J,12
jamf holding corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.53,2542337024,JAMF,0
jbg smith pptys,0.879347513,0.995162076,0.99999807,0.884202161,0.995157109,0.995152382,0.881815965,0.881815965,0.99519749,0.058797037,0.999995924,0.608618764,0.99999807,0.999972012,0.999969118,0.995424669,0.999972249,0.020714101,0.020714101,0.892454351,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THCH,17
jbg smith properties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.065,1619247360,JBGS,0
jeld-wen holding inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.375,1667659520,JELD,0
jetblue airways corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.799,1979736576,JBLU,0
jm smucker co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.237,13914369024,SJM,0
joby aviation inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.114,4129171456,JOBY,0
john bean technologies corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.312,3288300800,JBT,0
john wiley & sons inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.893,1845447936,WLYB,0
johnson & johnson,0.872195075,0.988237204,0.999272935,0.877562078,0.988651271,0.988641822,0.875244481,0.875244481,0.988772713,0.054045311,0.994960074,0.608178383,0.999272935,0.999325736,0.975232389,0.989279544,0.999325439,0.018907552,0.018907552,0.885848755,0.12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.535,3.77E+11,JNJ,2
jones lang lasalle inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.433,8535537664,JLL,0
jpmorgan chase & co,0.876749084,0.991610576,0.99965823,0.881742658,0.991640267,0.991633041,0.879394253,0.879394253,0.991613525,0.062041753,0.99925669,0.608306446,0.99965823,0.994992634,0.993885303,0.991964737,0.994994162,0.025170447,0.025170447,0.890014746,0.24,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.122,5.03E+11,JPM,17
juniper networks inc,0.879919629,0.995441389,0.999979369,0.884537248,0.995443191,0.995439819,0.882130137,0.882130137,0.995476681,0.058951088,0.999961986,0.608876672,0.999979369,0.999679406,0.999691177,0.995687148,0.999679797,0.020986762,0.020986762,0.892786092,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.992,11920216064,JNPR,8
justiss oil inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.037,4240381696,MGY,0
kadant inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.252,3614684416,KAI,0
kal energy inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,465380160,ADSE,0
kaman corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.205,1282045568,KAMN,0
karuna therapeutics inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.191,12088457216,KRTX,0
kb home,0.880185846,0.995707001,0.999998754,0.88473282,0.995705486,0.99570182,0.882330206,0.882330206,0.995742428,0.058747058,0.999996398,0.608959294,0.999998754,0.999997456,0.999984559,0.995943641,0.999997865,0.020690361,0.020690361,0.892979394,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.725,4620300288,KBH,12
kbr inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.941,7284815872,KBR,0
kellanova co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.41,18818050048,K,0
kellogg co,0.873916792,0.989090955,0.999843089,0.878712215,0.989099017,0.98909412,0.87633522,0.87633522,0.989149648,0.060254779,0.999790402,0.608253917,0.999843089,0.99769478,0.998224267,0.989612404,0.997694539,0.022877076,0.022877076,0.887012669,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLG,39
kemper corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.931,3812465664,KMPR,0
kennametal inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.794,1948451712,KMT,0
keurig dr pepper inc,0.876726571,0.992941795,0.999753412,0.882658779,0.992997624,0.992993288,0.880265779,0.880265779,0.993001533,0.060477717,0.998967652,0.607501507,0.999753412,0.99702306,0.994688243,0.993279489,0.997022113,0.023393402,0.023393402,0.890896142,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.67,43558289408,KDP,37
key energy services inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,465380160,ADSE,0
keycorp,0.88005829,0.995502522,0.999980016,0.884591833,0.995499868,0.995495524,0.882199368,0.882199368,0.995532205,0.058969412,0.999956677,0.60895863,0.999980016,0.999707395,0.999644853,0.995741022,0.999707548,0.020950983,0.020950983,0.892839417,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.296,13008873472,KEY,17
keysight technologies inc,0.879706875,0.995231641,0.999961899,0.884385067,0.99524576,0.995242105,0.881982377,0.881982377,0.995276767,0.058961419,0.999735893,0.608825613,0.999961899,0.999417334,0.998702943,0.99549505,0.999417231,0.021133775,0.021133775,0.892634835,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004,12620428,IESC,2
kilroy realty corp,0.879739459,0.995341785,0.999997928,0.884379647,0.995337333,0.995332782,0.881990627,0.881990627,0.99537615,0.058798381,0.999995639,0.608838633,0.999997928,0.999969467,0.999969118,0.995594818,0.999970114,0.020715966,0.020715966,0.89263022,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,4140116992,KRC,22
kimbell royalty partners lp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,2940196096,APAM,0
kimberly-clark corp,0.839095436,0.967413576,0.996999616,0.858310611,0.967438412,0.967496674,0.855122501,0.855122501,0.967648279,0.056918541,0.991223714,0.593723551,0.996999616,0.995809384,0.984898552,0.967404189,0.995809612,0.023550589,0.023550589,0.866306793,0.06,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.42,40516984832,KMB,14
kimco realty corp,0.879742484,0.995647976,0.999996806,0.884683934,0.995643688,0.995639439,0.882290073,0.882290073,0.995679595,0.05880909,0.999993175,0.608573724,0.999996806,0.999951657,0.999938235,0.99588378,0.999953037,0.020730718,0.020730718,0.892931197,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.46,13500225536,KIM,17
kinder morgan inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.888,36964724736,KMI,0
kinsale capital group inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.913,707330304,AC,0
kirby corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.186,5024681984,KEX,0
kkr & co inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.326,5604120576,FSK,0
kla corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.283,36574072,KIRK,0
klx energy services holdings inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,12620428,ADN,0
knight-swift transportation holdings inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.018,9670853632,KNX,0
knoll inc,0.879406216,0.99483902,0.99999673,0.883887409,0.994836141,0.99483126,0.881503831,0.881503831,0.994879299,0.058777659,0.999989762,0.608955281,0.99999673,0.999956745,0.99986103,0.995121195,0.999957306,0.020716814,0.020716814,0.892143119,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLKN,6
knowles corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.519,1444195712,KN,0
kodiak energy inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,465380160,ADSE,0
kohl's corp,0.877154859,0.992202404,0.999953061,0.88143938,0.992194863,0.99218732,0.87909807,0.87909807,0.99224587,0.059315791,0.999934779,0.608943674,0.999953061,0.999251948,0.99933603,0.992606694,0.999250725,0.021374727,0.021374727,0.889721973,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.999,2982581248,KSS,4
koil energy solutions inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,465380160,ADSE,0
kontoor brands inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.177,3490475776,KTB,0
kopin corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.331,269622432,KOPN,0
koppers holdings inc,0.875988901,0.991144701,0.99849708,0.880298595,0.991179902,0.991172185,0.877961393,0.877961393,0.991254216,0.058370831,0.987617415,0.608908051,0.99849708,0.999811715,0.997174269,0.991641853,0.999812148,0.020637966,0.020637966,0.888578569,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ING,61
korn ferry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.467,3099925760,KFY,0
kosmos energy ltd,0.88182131,0.994505425,0.999789408,0.886210809,0.994343209,0.994339043,0.883817099,0.883817099,0.994116026,0.070003638,0.999691718,0.608964321,0.999789408,0.987033772,0.99759118,0.994263195,0.987033918,0.033437774,0.033437774,0.894455565,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.441,2654949120,KOS,26
kraton corp,0.874507774,0.991249576,0.999706581,0.880556104,0.99125066,0.991243564,0.878209813,0.878209813,0.99130633,0.059318084,0.999141795,0.607204014,0.999706581,0.99901532,0.99853309,0.991688653,0.99901591,0.021533949,0.021533949,0.888842629,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRPN,14
kratos defense & security solutions inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.801,2354426112,KTOS,0
kroger co,0.84329499,0.955838394,0.999712479,0.846461234,0.955794557,0.955751918,0.844681037,0.844681037,0.956076609,0.062068737,0.999599574,0.60722815,0.999712479,0.995417548,0.9959853,0.958117481,0.995416829,0.024889477,0.024889477,0.855124503,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KR,4
