Company Name,Country,GICS Sub-Industry,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
FEDEX CORP,UNITED STATES OF AMERICA,Air Freight & Logistics, Air transport (62) ,0.9823638641860752,0.9140614953929048,0.9932636912727917,0.9821220236696563,0.9135291354087761,0.9136628159737665,0.9771426474077609,0.9771426474077609,0.896965692511035,0.7372745939242521,0.9488912780043393,0.609439260895953,0.9932636912727917,0.1582587189997481,0.4412464099317501,0.8923649852843143,0.15825707168061684,0.8542407949765254,0.8542407949765254,0.985273668472186,0.05
AIR PRODUCTS & CHEMICALS INC,UNITED STATES OF AMERICA,Industrial Gases, Chemicals nec ,0.6818851739811508,0.7910264409952422,0.9984062380806198,0.6843012993897849,0.7908786342173558,0.7906751498886206,0.6850938956486217,0.6850938956486217,0.792567586648641,0.06106147003656428,0.9953382229411267,0.5951864020058119,0.9984062380806198,0.9956770757796657,0.9920014823507612,0.8023590445914753,0.9956751264267707,0.02427463343367079,0.02427463343367079,0.6947228038943433,0.0
KRATON CORP,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8734952474584498,0.9906271804914657,0.9998333795319392,0.8802634258229434,0.9904157804070592,0.9904096028198462,0.8779424477317759,0.8779424477317759,0.9904274355597221,0.060869908304841645,0.9995127392613753,0.6065208353367328,0.9998333795319392,0.9982138359018984,0.9991661776967975,0.9903281892677529,0.9982154026124286,0.02237651913578656,0.02237651913578656,0.8884006489204826,0.0
MINERALS TECHNOLOGIES INC,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8743924419043497,0.9920738147085546,0.9997104830234755,0.8813887882357045,0.9920654916548468,0.9920664544604667,0.8789313388586277,0.8789313388586277,0.9921164826160845,0.05900822464262295,0.9991532659693783,0.6064200870293811,0.9997104830234755,0.9991272730973663,0.9985485315462771,0.9923179132296055,0.9991290481649173,0.021424918506902667,0.021424918506902667,0.8896219894622205,0.07
KIMBERLY-CLARK CORP,UNITED STATES OF AMERICA,Household Products, Chemicals nec ,0.839712305132226,0.9622578666335003,0.9970055409139406,0.853424272741605,0.9626682063023099,0.962721214574769,0.8502380944429531,0.8502380944429531,0.9629388621417538,0.05747439112113682,0.99124106163308,0.5984377971227578,0.9970055409139406,0.9932039254899866,0.984929433927303,0.9640320525320503,0.9932031601889624,0.026118825956789327,0.026118825956789327,0.8618218791211271,0.04
ALBEMARLE CORP,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8742957610044334,0.9895831796229582,0.9994119012498486,0.8791758318414026,0.9895718255012729,0.9895793389182804,0.8766339450208946,0.8766339450208946,0.9896273113704347,0.05924528478118953,0.9982798937544075,0.6083574445904777,0.9994119012498486,0.9982291022617112,0.9970352984775023,0.9897694920480878,0.9982282107276503,0.022184401617517592,0.022184401617517592,0.887382352398278,0.13
ASHLAND INC,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8727477455980023,0.9881012359368182,0.9991323322605347,0.877940018011131,0.9880880583427974,0.9881025351634467,0.8753057686982338,0.8753057686982338,0.9881405566683846,0.05946724575899489,0.9974620730555523,0.6080367255317384,0.9991323322605347,0.9973869080787032,0.9956301534850684,0.9881871817081079,0.9973871444947519,0.02289538904390928,0.02289538904390928,0.8861117890639261,0.15
INGEVITY CORP,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8790409162649339,0.9942788119997386,0.999844110896677,0.8834511805155383,0.9942725828074036,0.9942716780925895,0.8810144684823854,0.8810144684823854,0.9943123370867649,0.05890213340333862,0.9995441173361778,0.6090284100598623,0.999844110896677,0.9995292872391043,0.9992125011580866,0.9944890323926481,0.9995303691085339,0.021085109586681118,0.021085109586681118,0.891685244852629,0.14
PPG INDUSTRIES INC,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8712227854386876,0.9826920360810073,0.9975307940337302,0.8757399906253143,0.98254588884843,0.9825391861292837,0.8734117126365626,0.8734117126365626,0.9823152632029541,0.07247155540882892,0.992777449724693,0.6082138431296684,0.9975307940337302,0.9817999547097992,0.9876007535283037,0.9826954419920821,0.9817996682698158,0.037572285699945335,0.037572285699945335,0.8840290496514411,0.03
INTL FLAVORS & FRAGRANCES,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8785795870237194,0.9940848734234585,0.999513074911202,0.883158632375356,0.9941197202885577,0.9941139936625385,0.8807862903443375,0.8807862903443375,0.994171327164302,0.05839348712001402,0.998575852514327,0.6088508182670254,0.999513074911202,0.9999058574478209,0.9975602977054445,0.9944462231251672,0.9999060738217068,0.02057641359832551,0.02057641359832551,0.8914201596049051,0.05
ECOLAB INC,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8751223386380613,0.9905586695813667,0.9978182935862749,0.8804116010391911,0.9910743716760121,0.9911305096535494,0.8771070631376009,0.8771070631376009,0.9911772767546297,0.05590301311786773,0.9936184010889614,0.6084357612838156,0.9978182935862749,0.9964022278707754,0.9890213396745005,0.9915876161496148,0.9964030543085433,0.02331082410106636,0.02331082410106636,0.8887036767375133,0.18
AXALTA COATING SYSTEMS LTD,UNITED STATES OF AMERICA,Specialty Chemicals, Chemicals nec ,0.8788098296968856,0.9943504849518421,0.9993374894586194,0.8834300483362435,0.994411771827609,0.9944088516398714,0.8810151708833253,0.8810151708833253,0.9944643661756989,0.05811430909833579,0.9980622379847806,0.608866752374067,0.9993374894586194,0.999872780334893,0.99666471078719,0.9947168647653426,0.9998719188477819,0.020535378788598155,0.020535378788598155,0.891685244852629,0.08
COLGATE-PALMOLIVE CO,UNITED STATES OF AMERICA,Household Products, Chemicals nec ,0.8752241601134325,0.9914603785596687,0.9974174008927993,0.8807156876883981,0.9916435957133745,0.9916355314038402,0.878375771642507,0.878375771642507,0.9917173981453791,0.05695063467099228,0.9924457521907537,0.6080014692664962,0.9974174008927993,0.9993639016744652,0.9870294308390722,0.9920438250806075,0.9993638636106503,0.020225922062348495,0.020225922062348495,0.8889769657840063,0.09
AKAMAI TECHNOLOGIES INC,UNITED STATES OF AMERICA,Internet Services & Infrastructure, Computer and related activities (72) ,0.8797818933481826,0.9952379647411236,0.999991806294511,0.8842928917867797,0.9952363814405844,0.9952318072407949,0.8819040848145815,0.8819040848145815,0.9952748948173081,0.05883011167476388,0.999969285509861,0.6089572072241352,0.999991806294511,0.9999007686612166,0.9997683826935548,0.995497408316063,0.9998996697640958,0.020780400689656107,0.020780400689656107,0.8925430545614147,0.05
STEEL CONNECT INC,UNITED STATES OF AMERICA,Data Processing & Outsourced Services, Computer and related activities (72) ,0.880248578139043,0.995783943993912,0.9999979251081708,0.8848134551843163,0.995780284537315,0.9957761803651628,0.8824172461703234,0.8824172461703234,0.9958155057988028,0.05879157536792223,0.9999923213774653,0.6089455966127414,0.9999979251081708,0.9999745560669786,0.999938235384948,0.9960132962682472,0.9999743837695564,0.020711896296557553,0.020711896296557553,0.8930588684090168,0.08
INTL BUSINESS MACHINES CORP,UNITED STATES OF AMERICA,IT Consulting & Other Services, Computer and related activities (72) ,0.8687201471477302,0.9836011231573201,0.9996942377698095,0.8729847348624813,0.9837410816134299,0.9837253570643043,0.8707654681793122,0.8707654681793122,0.9838784075600903,0.05800574661493749,0.9988495337891149,0.6084128361222879,0.9996942377698095,0.9995445535989171,0.991615453506686,0.9846136962446659,0.9995431772237556,0.02090587903345049,0.02090587903345049,0.8812941082368191,0.02
COGNIZANT TECH SOLUTIONS,UNITED STATES OF AMERICA,IT Consulting & Other Services, Computer and related activities (72) ,0.8786202459180789,0.9940991026124791,0.9999535811007237,0.8831617212709304,0.9941193264854514,0.994114013350985,0.8807840937450347,0.8807840937450347,0.9941708775507436,0.05857854055969024,0.9998253824356913,0.6088587511546023,0.9999535811007237,1.0,0.9987338253914333,0.9944407812691315,1.0,0.020653735388555562,0.020653735388555562,0.8914145194932513,0.03
AMDOCS,UNITED STATES OF AMERICA,IT Consulting & Other Services, Computer and related activities (72) ,0.8799171148203013,0.9953734055403192,0.9999863982674109,0.8844406755289168,0.9953743489708033,0.9953699628444083,0.8820487410954159,0.8820487410954159,0.9954105410473091,0.05886417926581207,0.9999489039809107,0.6089579100263799,0.9999863982674109,0.9998346144353609,0.9996294123096878,0.9956258361185055,0.9998356291879869,0.020840765946940974,0.020840765946940974,0.8926881592521417,0.1
NORTONLIFELOCK INC,UNITED STATES OF AMERICA,Systems Software, Computer and related activities (72) ,0.8796520346285034,0.9950545663048588,0.9999756820257913,0.8841556016908539,0.9950595506825416,0.9950549635018021,0.8817666696488908,0.8817666696488908,0.9950961168367537,0.058931661379098825,0.9999086149120556,0.6089565590799284,0.9999756820257913,0.9997048503769519,0.9993360303881906,0.9953249014797314,0.9997054133498985,0.020960479069533994,0.020960479069533994,0.8924041027197643,0.11
MICROSOFT CORP,UNITED STATES OF AMERICA,Systems Software, Computer and related activities (72) ,0.8728305616456765,0.9876754142802033,0.9996499512302119,0.876916125716772,0.9878530561070948,0.9878412425229125,0.8746318086109668,0.8746318086109668,0.9879662514601233,0.05746608858556488,0.9986828792407682,0.6089221753445232,0.9996499512302119,0.999946567740655,0.9904110435131713,0.9885185907406819,0.9999466328532425,0.020475352661972195,0.020475352661972195,0.8851755305294117,0.04
WORKDAY INC,UNITED STATES OF AMERICA,Application Software, Computer and related activities (72) ,0.8802668682903927,0.9957823629729098,0.999995677812793,0.884817864449478,0.9957796026596846,0.9957755199994571,0.8824212626266067,0.8824212626266067,0.9958143500946677,0.05880572634392735,0.9999837895746488,0.608959698629419,0.999995677812793,0.999946567740655,0.9998764707698959,0.9960118451066376,0.9999466328532425,0.02073699196531643,0.02073699196531643,0.8930629703084013,0.17
VMWARE INC -CL A,UNITED STATES OF AMERICA,Systems Software, Computer and related activities (72) ,0.8799236075548017,0.9953528522672895,0.9999751617905221,0.884450156412999,0.995358149715064,0.9953538588781647,0.8820564675057544,0.8820564675057544,0.9953920804130173,0.05893493606549905,0.9999066241580651,0.6089579575672914,0.9999751617905221,0.9996997615903476,0.9993205892344276,0.9956067896223806,0.9996990092922876,0.020966244290735358,0.020966244290735358,0.8926953375760646,0.17
SALESFORCE INC,UNITED STATES OF AMERICA,Application Software, Computer and related activities (72) ,0.8799244289263535,0.9953533792742902,0.9999750861749307,0.8844510633778279,0.9953588988438357,0.9953546094896253,0.8820573486996608,0.8820573486996608,0.995392807270964,0.058935412269504654,0.9999063397646379,0.6089579618823997,0.9999750861749307,0.9996972171970454,0.9993205892344276,0.9956073338079842,0.9996990092922876,0.020967092117382617,0.020967092117382617,0.8926963630509107,0.17
ORACLE CORP,UNITED STATES OF AMERICA,Systems Software, Computer and related activities (72) ,0.8780279981926293,0.9929686725958468,0.9998570260396958,0.8824205896855967,0.9930206942083526,0.9930152914818541,0.8800422753415132,0.8800422753415132,0.9930491701193107,0.059678887276979925,0.9994621172313314,0.6089483488859345,0.9998570260396958,0.9982672681612433,0.9960779469441957,0.9933580333132287,0.9982687697591861,0.02228580168452981,0.02228580168452981,0.8906679738052705,0.17
ADOBE INC,UNITED STATES OF AMERICA,Application Software, Computer and related activities (72) ,0.8800885259311635,0.9955515339065765,0.9999820881786985,0.8846274573609187,0.995554539670112,0.9955503718822136,0.8822319400314598,0.8822319400314598,0.995588288447132,0.058891317903011525,0.9999326935555596,0.6089587977244763,0.9999820881786985,0.9997837265693181,0.9995058830795837,0.9957945336556121,0.9997822620412293,0.020888922500505305,0.020888922500505305,0.8928722319870216,0.19
LEIDOS HOLDINGS INC,UNITED STATES OF AMERICA,Research & Consulting Services, Computer and related activities (72) ,0.8800944393858482,0.9955631280605931,0.9999807966643967,0.8846422666693954,0.9955666444536148,0.9955625012327566,0.882246326479801,0.882246326479801,0.9956000152617325,0.05889944216602776,0.999927858867297,0.6089516838855457,0.9999807966643967,0.9997659158162032,0.9994750007720576,0.9958055987628848,0.9997673192401372,0.020903335553508713,0.020903335553508713,0.8928865886348674,0.21
TERADATA CORP,UNITED STATES OF AMERICA,Systems Software, Computer and related activities (72) ,0.8802241893238757,0.995722284174823,0.9999905631741877,0.8847727032210289,0.9957218674284484,0.9957177790248468,0.882376085475247,0.882376085475247,0.9957560103991338,0.058837946068908124,0.9999645456194075,0.6089594853771417,0.9999905631741877,0.9998855023014037,0.9997375003860288,0.9959556125942688,0.9998847269630038,0.020794135481341708,0.020794135481341708,0.8930173366777486,0.21
OWENS CORNING,UNITED STATES OF AMERICA,Building Products, Construction (45) ,0.8582425600522166,0.9712844425425348,0.9999985512052679,0.8619576624709372,0.9709824728127627,0.9709633395023523,0.8598593015568978,0.8598593015568978,0.9710855602509869,0.06383752413117087,0.9999958288964009,0.6079496649719899,0.9999985512052679,0.9948272484167513,0.9999845588462369,0.9717756322756481,0.9948276561362612,0.02578240834315682,0.02578240834315682,0.8702728173280637,0.0
MASCO CORP,UNITED STATES OF AMERICA,Building Products, Construction (45) ,0.8784626685901109,0.993854571364126,0.9999980581916117,0.8829114005687309,0.9938529917152663,0.993847809245796,0.8805333940786694,0.8805333940786694,0.9939059450977745,0.058729978552567605,0.9999943121314557,0.608910978740682,0.9999980581916117,0.9999949112133957,0.9999845588462369,0.9941940837955132,0.9999957306282594,0.020691378891693875,0.020691378891693875,0.8911776348037959,0.01
LENNOX INTERNATIONAL INC,UNITED STATES OF AMERICA,Building Products, Construction (45) ,0.8794493927882157,0.9949038423026412,0.999999071440537,0.8839429435743751,0.9949028752686961,0.9948986259980912,0.8815498767915319,0.8815498767915319,0.9949468819974404,0.05873465036853761,0.999997345661346,0.6089490805302883,0.999999071440537,0.9999974556066978,1.0,0.9951859527556198,0.9999978653141297,0.02068985280372881,0.02068985280372881,0.8921979822756928,0.0
AECOM,UNITED STATES OF AMERICA,Construction & Engineering, Construction (45) ,0.878261084645546,0.9935942299057501,0.9999950668388141,0.8826568163076287,0.9935996019037564,0.993595420768568,0.8802640999437868,0.8802640999437868,0.993656199303232,0.05865651822973677,0.9999854011374031,0.608949437320626,0.9999950668388141,0.9999898224267915,0.999969117692474,0.9939555491059484,0.9999893265706485,0.020695957155589077,0.020695957155589077,0.8909253679916486,0.01
KB HOME,UNITED STATES OF AMERICA,Homebuilding, Construction (45) ,0.8802177777084058,0.9957412564268504,0.9999991924254834,0.8847661532836588,0.9957385748226719,0.9957347581552123,0.8823657537959678,0.8823657537959678,0.9957750166960698,0.058757810827421014,0.9999977248525823,0.6089594519957631,0.9999991924254834,0.9999974556066978,1.0,0.9959748404855949,0.9999978653141297,0.020689683238399356,0.020689683238399356,0.893012209303518,0.04
FLUOR CORP,UNITED STATES OF AMERICA,Construction & Engineering, Construction (45) ,0.8799329002098792,0.9954371733874113,0.9999950335679539,0.8844695139450048,0.9954446158657468,0.9954422482574994,0.8820477513486369,0.8820477513486369,0.9954856311842233,0.058655677418041854,0.999985306339594,0.6089580429354507,0.9999950335679539,0.9999898224267915,0.999969117692474,0.9956982128037802,0.9999893265706485,0.020695957155589077,0.020695957155589077,0.8927184107601025,0.07
